OrderID,OrderDate,Region,Product,Category,Quantity,UnitPrice,Sales,Profit,Salesperson,Channel
ORD00323,25-10-2025,South,Notebook,Stationery,4,2541,10164,958,Karan,Offline
ORD00324,26-12-2025,South,Tablet,Electronics,10,55945,559450,95078,Neha,Offline
ORD00325,15-11-2025,East,Tablet,Electronics,9,49090,441810,59721,Karan,Online
ORD00326,27-04-2025,North,Tablet,Electronics,3,9959,29877,4941,Riya,Online
ORD00327,12-08-2025,West,Desk,Furniture,6,39205,235230,27008,Neha,Online
ORD00328,30-06-2025,West,Marker,Stationery,8,38971,311768,40860,Amit,Offline
ORD00329,09-10-2025,West,Printer,Electronics,14,62053,868742,132125,Simran,Online
ORD00330,17-04-2025,West,Pen,Stationery,3,28876,86628,16336,Neha,Online
ORD00331,09-01-2025,East,Desk,Furniture,12,41930,503160,58614,Simran,Online
ORD00332,14-09-2025,East,Notebook,Stationery,11,39355,432905,59558,Karan,Offline
ORD00333,16-07-2025,North,Desk,Furniture,12,7460,89520,12728,Amit,Online
ORD00334,14-10-2025,North,Marker,Stationery,1,10016,10016,1270,Arjun,Offline
ORD00335,31-07-2025,West,Printer,Electronics,11,60890,669790,140590,Amit,Online
ORD00336,22-05-2025,South,Chair,Furniture,8,47144,377152,64530,Riya,Offline
ORD00337,10-06-2025,North,Desk,Furniture,7,28663,200641,17031,Arjun,Online
ORD00338,03-12-2025,North,Pen,Stationery,10,2614,26140,3572,Karan,Offline
ORD00339,15-11-2025,North,Laptop,Electronics,11,39048,429528,70061,Arjun,Online
ORD00340,16-01-2025,North,Notebook,Stationery,9,447,4023,336,Simran,Offline
ORD00341,05-10-2025,North,Pen,Stationery,6,23664,141984,22668,Amit,Online
ORD00342,08-01-2025,South,Marker,Stationery,4,63215,252860,27701,Simran,Offline
ORD00343,16-08-2025,West,Cabinet,Furniture,2,41676,83352,12019,Simran,Offline
ORD00344,15-01-2025,East,Notebook,Stationery,6,20821,124926,23796,Riya,Online
ORD00345,18-09-2025,North,Printer,Electronics,11,44673,491403,67903,Riya,Online
ORD00346,05-11-2025,South,Desk,Furniture,9,33909,305181,56865,Karan,Offline
ORD00347,01-01-2026,West,Desk,Furniture,12,68706,824472,174714,Neha,Offline
ORD00348,04-08-2025,South,Phone,Electronics,8,38366,306928,42724,Karan,Offline
ORD00349,09-02-2025,North,Printer,Electronics,4,23422,93688,12390,Karan,Online
ORD00350,21-04-2025,West,Notebook,Stationery,6,56942,341652,63590,Amit,Online
ORD00351,13-12-2025,West,Cabinet,Furniture,10,32091,320910,58586,Karan,Online
ORD00352,18-03-2025,South,Marker,Stationery,12,8485,101820,12935,Amit,Offline
ORD00353,20-11-2025,West,Cabinet,Furniture,2,51196,102392,12962,Riya,Online
ORD00354,29-09-2025,East,Phone,Electronics,13,26108,339404,40341,Karan,Online
ORD00355,09-08-2025,South,Marker,Stationery,13,64259,835367,84619,Neha,Offline
ORD00356,26-06-2025,West,Desk,Furniture,3,18260,54780,10309,Arjun,Online
ORD00357,26-04-2025,East,Laptop,Electronics,8,14959,119672,17340,Simran,Online
ORD00358,08-09-2025,North,Desk,Furniture,8,4657,37256,6631,Karan,Offline
ORD00359,30-06-2025,South,Marker,Stationery,8,39167,313336,28371,Riya,Offline
ORD00360,22-03-2025,South,Notebook,Stationery,7,12130,84910,15404,Amit,Online
ORD00361,02-12-2025,South,Laptop,Electronics,7,57318,401226,69622,Karan,Online
ORD00362,19-01-2025,West,Pen,Stationery,7,60085,420595,89716,Arjun,Offline
ORD00363,05-11-2025,West,Marker,Stationery,3,32062,96186,12605,Neha,Online
ORD00364,11-04-2025,North,Pen,Stationery,4,11842,47368,6252,Riya,Online
ORD00365,12-02-2025,East,Notebook,Stationery,12,5236,62832,11936,Amit,Online
ORD00366,31-01-2025,West,Tablet,Electronics,1,48274,48274,5674,Amit,Online
ORD00367,14-06-2025,South,Pen,Stationery,2,2939,5878,763,Arjun,Offline
ORD00368,03-01-2025,South,Phone,Electronics,9,1196,10764,1996,Neha,Offline
ORD00369,08-11-2025,South,Cabinet,Furniture,10,3688,36880,5380,Karan,Online
ORD00370,25-02-2025,South,Marker,Stationery,8,14489,115912,22556,Amit,Online
ORD00371,11-06-2025,West,Notebook,Stationery,9,67864,610776,80213,Amit,Online
ORD00372,02-09-2025,East,Laptop,Electronics,6,8421,50526,5100,Karan,Online
ORD00373,23-10-2025,West,Phone,Electronics,3,37068,111204,17623,Simran,Offline
ORD00374,21-07-2025,North,Desk,Furniture,15,15966,239490,21129,Arjun,Online
ORD00375,17-04-2025,South,Marker,Stationery,15,27263,408945,32818,Arjun,Online
ORD00376,13-04-2025,North,Cabinet,Furniture,13,15967,207571,35238,Karan,Online
ORD00377,10-08-2025,South,Cabinet,Furniture,7,68272,477904,85411,Neha,Online
ORD00378,21-10-2025,South,Laptop,Electronics,15,30650,459750,41435,Arjun,Online
ORD00379,18-03-2025,West,Tablet,Electronics,10,21970,219700,44621,Simran,Offline
ORD00380,30-01-2025,East,Desk,Furniture,9,68434,615906,85360,Simran,Offline
ORD00381,23-12-2025,West,Marker,Stationery,7,46560,325920,41650,Amit,Offline
ORD00382,31-12-2025,West,Notebook,Stationery,14,8862,124068,10333,Arjun,Online
ORD00383,29-10-2025,East,Notebook,Stationery,11,47147,518617,81586,Karan,Online
ORD00384,07-09-2025,East,Notebook,Stationery,4,31437,125748,11506,Riya,Offline
ORD00385,28-05-2025,South,Chair,Furniture,13,44480,578240,90416,Riya,Online
ORD00386,19-07-2025,South,Pen,Stationery,2,27429,54858,8489,Neha,Online
ORD00387,17-04-2025,West,Laptop,Electronics,12,31020,372240,70131,Arjun,Online
ORD00388,28-12-2025,South,Tablet,Electronics,13,40542,527046,57074,Karan,Offline
ORD00389,30-08-2025,North,Pen,Stationery,1,24556,24556,2028,Amit,Offline
ORD00390,02-01-2025,South,Laptop,Electronics,15,37703,565545,106555,Neha,Offline
ORD00391,05-03-2025,South,Desk,Furniture,6,13328,79968,12050,Neha,Offline
ORD00392,01-05-2025,West,Cabinet,Furniture,11,18369,202059,32110,Riya,Offline
ORD00393,13-04-2025,South,Pen,Stationery,12,3265,39180,3346,Karan,Offline
ORD00394,13-01-2025,North,Chair,Furniture,3,17050,51150,7537,Neha,Online
ORD00395,05-12-2025,South,Laptop,Electronics,7,52813,369691,40099,Neha,Online
ORD00396,30-03-2025,West,Notebook,Stationery,2,14318,28636,4130,Neha,Online
ORD00397,16-11-2025,South,Marker,Stationery,10,5241,52410,7119,Amit,Offline
ORD00398,04-01-2025,East,Laptop,Electronics,9,43877,394893,49382,Karan,Offline
ORD00399,30-06-2025,East,Desk,Furniture,5,60900,304500,47800,Neha,Online
ORD00400,12-11-2025,West,Chair,Furniture,12,37378,448536,45430,Arjun,Online
ORD00401,12-10-2025,West,Phone,Electronics,3,22712,68136,8536,Neha,Online
ORD00402,13-04-2025,South,Desk,Furniture,2,25502,51004,6289,Arjun,Online
ORD00403,08-02-2025,North,Notebook,Stationery,3,51146,153438,25022,Amit,Online
ORD00404,14-07-2025,East,Cabinet,Furniture,11,53047,583517,69832,Amit,Online
ORD00405,10-11-2025,North,Chair,Furniture,13,6884,89492,8455,Neha,Offline
ORD00406,15-11-2025,North,Marker,Stationery,7,17075,119525,20663,Neha,Online
ORD00407,18-03-2025,North,Pen,Stationery,12,20211,242532,36094,Simran,Online
ORD00408,11-09-2025,North,Marker,Stationery,1,23011,23011,2104,Amit,Online
ORD00409,10-10-2025,North,Marker,Stationery,1,69971,69971,15381,Neha,Offline
ORD00410,09-09-2025,East,Chair,Furniture,6,367,2202,362,Karan,Online
ORD00411,07-09-2025,South,Marker,Stationery,9,60824,547416,78117,Simran,Offline
ORD00412,27-01-2025,North,Laptop,Electronics,11,5129,56419,12329,Amit,Offline
ORD00413,27-08-2025,East,Desk,Furniture,6,57778,346668,46847,Riya,Online
ORD00414,08-10-2025,South,Laptop,Electronics,2,29590,59180,8168,Neha,Offline
ORD00415,02-02-2025,North,Marker,Stationery,6,36642,219852,45320,Amit,Online
ORD00416,12-06-2025,West,Laptop,Electronics,13,3268,42484,6848,Simran,Offline
ORD00417,02-01-2025,East,Printer,Electronics,11,44124,485364,42685,Amit,Online
ORD00418,19-11-2025,South,Marker,Stationery,4,38527,154108,24637,Amit,Offline
ORD00419,14-04-2025,East,Cabinet,Furniture,10,7393,73930,12177,Amit,Online
ORD00420,28-01-2025,East,Laptop,Electronics,2,5493,10986,1295,Simran,Offline
ORD00421,21-02-2025,South,Notebook,Stationery,7,35388,247716,50654,Karan,Online
ORD00422,11-02-2025,West,Chair,Furniture,12,66627,799524,70537,Amit,Online
ORD00423,10-03-2025,East,Cabinet,Furniture,6,44630,267780,54725,Simran,Offline
ORD00424,10-07-2025,East,Chair,Furniture,7,33413,233891,31644,Amit,Online
ORD00425,02-08-2025,North,Phone,Electronics,5,60649,303245,62637,Neha,Online
ORD00426,02-10-2025,South,Notebook,Stationery,9,2184,19656,3067,Simran,Offline
ORD00427,12-09-2025,South,Desk,Furniture,5,66386,331930,55427,Neha,Online
ORD00428,10-10-2025,East,Printer,Electronics,8,60720,485760,53995,Arjun,Offline
ORD00429,10-03-2025,North,Tablet,Electronics,9,22265,200385,30050,Arjun,Offline
ORD00430,23-06-2025,South,Cabinet,Furniture,12,23035,276420,53566,Amit,Offline
ORD00431,14-10-2025,North,Desk,Furniture,1,68616,68616,8145,Amit,Offline
ORD00432,17-06-2025,West,Laptop,Electronics,9,7071,63639,10135,Amit,Online
ORD00433,27-10-2025,South,Notebook,Stationery,8,34077,272616,40400,Riya,Online
ORD00434,20-10-2025,West,Marker,Stationery,4,26717,106868,9304,Riya,Online
ORD00435,02-06-2025,South,Phone,Electronics,12,42514,510168,45275,Arjun,Offline
ORD00436,30-08-2025,South,Notebook,Stationery,1,48470,48470,7254,Arjun,Online
ORD00437,04-11-2025,West,Laptop,Electronics,8,52065,416520,72784,Simran,Online
ORD00438,31-08-2025,South,Notebook,Stationery,5,44476,222380,20680,Arjun,Online
ORD00439,13-06-2025,East,Cabinet,Furniture,11,29192,321112,42831,Simran,Offline
ORD00440,18-06-2025,North,Tablet,Electronics,8,8573,68584,12072,Simran,Offline
ORD00441,26-07-2025,East,Phone,Electronics,15,32988,494820,94432,Simran,Online
ORD00442,17-02-2025,South,Pen,Stationery,14,48383,677362,130890,Simran,Online
ORD00443,08-06-2025,West,Chair,Furniture,13,27738,360594,76494,Arjun,Online
ORD00444,20-06-2025,North,Notebook,Stationery,12,54180,650160,143020,Amit,Offline
ORD00445,26-06-2025,East,Printer,Electronics,4,2990,11960,1614,Karan,Online
ORD00446,05-10-2025,North,Cabinet,Furniture,2,56748,113496,15605,Neha,Online
ORD00447,29-04-2025,East,Marker,Stationery,13,58389,759057,65351,Riya,Online
ORD00448,23-12-2025,West,Desk,Furniture,15,38933,583995,93230,Arjun,Offline
ORD00449,20-06-2025,East,Marker,Stationery,11,68762,756382,124208,Karan,Offline
ORD00450,05-11-2025,West,Marker,Stationery,11,69205,761255,74254,Arjun,Offline
ORD00451,13-10-2025,North,Desk,Furniture,5,18889,94445,15335,Arjun,Online
ORD00452,06-08-2025,East,Tablet,Electronics,8,35941,287528,55405,Neha,Online
ORD00453,16-07-2025,West,Cabinet,Furniture,14,10644,149016,19202,Amit,Offline
ORD00454,18-10-2025,West,Tablet,Electronics,1,69606,69606,11438,Riya,Online
ORD00455,18-08-2025,West,Laptop,Electronics,13,25066,325858,27855,Neha,Offline
ORD00456,23-10-2025,West,Desk,Furniture,9,66828,601452,49985,Riya,Online
ORD00457,22-04-2025,West,Desk,Furniture,10,57842,578420,109221,Riya,Online
ORD00458,02-01-2025,West,Tablet,Electronics,4,23490,93960,11082,Karan,Offline
ORD00459,22-09-2025,West,Printer,Electronics,3,21328,63984,6572,Arjun,Online
ORD00460,11-06-2025,South,Laptop,Electronics,12,64219,770628,98767,Arjun,Online
ORD00461,05-11-2025,North,Tablet,Electronics,8,53512,428096,89947,Amit,Online
ORD00462,21-07-2025,East,Cabinet,Furniture,7,46765,327355,33952,Amit,Online
ORD00463,04-05-2025,North,Desk,Furniture,14,3346,46844,3986,Simran,Offline
ORD00464,05-02-2025,East,Notebook,Stationery,4,51028,204112,23345,Riya,Online
ORD00465,16-12-2025,South,Marker,Stationery,6,39664,237984,37822,Riya,Offline
ORD00466,14-06-2025,South,Cabinet,Furniture,2,54509,109018,18373,Riya,Offline
ORD00467,30-08-2025,North,Marker,Stationery,13,2669,34697,4133,Riya,Offline
ORD00468,29-03-2025,South,Laptop,Electronics,4,2978,11912,1635,Amit,Offline
ORD00469,14-08-2025,South,Tablet,Electronics,12,8421,101052,19083,Neha,Online
ORD00470,27-12-2025,West,Marker,Stationery,8,44250,354000,65411,Karan,Online
ORD00471,16-03-2025,South,Chair,Furniture,2,42390,84780,11602,Neha,Online
ORD00472,20-06-2025,South,Phone,Electronics,14,68355,956970,116523,Arjun,Offline
ORD00473,11-09-2025,East,Tablet,Electronics,10,27874,278740,22997,Riya,Offline
ORD00474,18-05-2025,South,Notebook,Stationery,6,36834,221004,41676,Karan,Offline
ORD00475,28-03-2025,West,Laptop,Electronics,2,17663,35326,5596,Simran,Online
ORD00476,15-12-2025,West,Phone,Electronics,8,47383,379064,82786,Simran,Offline
ORD00477,27-10-2025,East,Laptop,Electronics,6,32443,194658,29110,Simran,Online
ORD00478,09-09-2025,South,Marker,Stationery,3,18061,54183,7048,Simran,Offline
ORD00479,11-10-2025,North,Tablet,Electronics,6,68812,412872,61884,Riya,Offline
ORD00480,07-09-2025,East,Tablet,Electronics,15,58882,883230,90042,Neha,Online
ORD00481,02-07-2025,West,Desk,Furniture,12,50927,611124,71279,Arjun,Online
ORD00482,25-01-2025,North,Marker,Stationery,14,16381,229334,22308,Amit,Offline
ORD00483,08-12-2025,West,Phone,Electronics,8,25846,206768,44787,Riya,Online
ORD00484,05-03-2025,West,Notebook,Stationery,14,34278,479892,105265,Karan,Offline
ORD00485,12-07-2025,West,Phone,Electronics,1,4847,4847,391,Riya,Online
ORD00486,06-11-2025,North,Notebook,Stationery,11,21241,233651,33502,Arjun,Online
ORD00487,12-01-2025,West,Laptop,Electronics,8,12663,101304,17913,Neha,Online
ORD00488,22-01-2025,West,Notebook,Stationery,13,33143,430859,57408,Amit,Online
ORD00489,17-11-2025,West,Notebook,Stationery,13,36576,475488,82364,Riya,Offline
ORD00490,10-09-2025,East,Marker,Stationery,12,65987,791844,108068,Arjun,Online
ORD00491,01-02-2025,West,Cabinet,Furniture,9,8312,74808,7119,Amit,Online
ORD00492,28-09-2025,South,Laptop,Electronics,14,5475,76650,15233,Riya,Online
ORD00493,03-08-2025,South,Pen,Stationery,8,16536,132288,12833,Riya,Online
ORD00494,07-08-2025,East,Pen,Stationery,6,40035,240210,19489,Neha,Online
ORD00495,05-07-2025,South,Desk,Furniture,5,20949,104745,21076,Neha,Online
ORD00496,03-07-2025,South,Pen,Stationery,13,47162,613106,128485,Simran,Offline
ORD00497,03-11-2025,East,Cabinet,Furniture,4,23831,95324,14434,Simran,Offline
ORD00498,11-10-2025,West,Marker,Stationery,10,26174,261740,28926,Arjun,Offline
ORD00499,21-11-2025,West,Pen,Stationery,10,17815,178150,18462,Neha,Online
ORD00500,29-05-2025,East,Tablet,Electronics,10,18536,185360,22727,Arjun,Offline
ORD00501,20-03-2025,West,Printer,Electronics,9,30038,270342,32077,Amit,Offline
ORD00502,03-03-2025,East,Chair,Furniture,11,51730,569030,95817,Simran,Offline
ORD00503,11-03-2025,North,Marker,Stationery,13,61334,797342,130365,Arjun,Offline
ORD00504,26-06-2025,South,Pen,Stationery,2,4817,9634,1729,Arjun,Online
ORD00505,30-11-2025,East,Phone,Electronics,5,59792,298960,51672,Riya,Offline
ORD00506,26-11-2025,East,Pen,Stationery,1,65122,65122,11256,Neha,Online
ORD00507,27-11-2025,East,Cabinet,Furniture,2,16617,33234,5002,Arjun,Online
ORD00508,16-06-2025,East,Chair,Furniture,10,18474,184740,15477,Neha,Online
ORD00509,24-07-2025,North,Marker,Stationery,1,7685,7685,1102,Amit,Online
ORD00510,01-07-2025,West,Pen,Stationery,4,62954,251816,24675,Riya,Online
ORD00511,01-09-2025,South,Laptop,Electronics,14,7361,103054,13541,Karan,Offline
ORD00512,25-10-2025,East,Notebook,Stationery,13,25879,336427,28648,Arjun,Online
ORD00513,02-11-2025,East,Tablet,Electronics,9,27335,246015,46488,Simran,Online
ORD00514,17-04-2025,North,Tablet,Electronics,5,6421,32105,2582,Simran,Online
ORD00515,24-10-2025,East,Pen,Stationery,12,10037,120444,22355,Karan,Offline
ORD00516,10-06-2025,West,Chair,Furniture,10,20026,200260,27722,Karan,Online
ORD00517,02-08-2025,South,Pen,Stationery,15,4988,74820,14057,Arjun,Online
ORD00518,06-12-2025,North,Phone,Electronics,11,49662,546282,61838,Riya,Online
ORD00519,26-01-2025,East,Tablet,Electronics,8,46171,369368,76243,Karan,Online
ORD00520,21-08-2025,West,Marker,Stationery,10,43073,430730,59434,Riya,Online
ORD00521,21-09-2025,North,Notebook,Stationery,14,14395,201530,38024,Neha,Offline
ORD00522,03-09-2025,East,Pen,Stationery,12,26413,316956,41333,Amit,Online
ORD00523,22-11-2025,East,Chair,Furniture,4,43557,174228,22801,Arjun,Offline
ORD00524,20-01-2025,South,Pen,Stationery,12,51456,617472,69841,Neha,Online
ORD00525,01-07-2025,South,Laptop,Electronics,10,49841,498410,61107,Riya,Offline
ORD00526,12-08-2025,East,Marker,Stationery,10,64525,645250,103675,Karan,Online
ORD00527,20-12-2025,East,Notebook,Stationery,12,69198,830376,115169,Arjun,Offline
ORD00528,28-07-2025,East,Pen,Stationery,1,42634,42634,4115,Karan,Offline
ORD00529,11-08-2025,East,Marker,Stationery,1,52353,52353,4956,Arjun,Offline
ORD00530,11-07-2025,East,Chair,Furniture,7,54727,383089,32092,Karan,Online
ORD00531,01-10-2025,West,Desk,Furniture,12,9494,113928,15943,Arjun,Online
ORD00532,21-08-2025,North,Tablet,Electronics,8,60060,480480,96647,Neha,Offline
ORD00533,27-09-2025,East,Printer,Electronics,12,56331,675972,79481,Karan,Online
ORD00534,11-09-2025,North,Phone,Electronics,13,13942,181246,24826,Arjun,Offline
ORD00535,24-07-2025,East,Printer,Electronics,1,29814,29814,3974,Arjun,Offline
ORD00536,16-02-2025,East,Pen,Stationery,10,58492,584920,117423,Amit,Offline
ORD00537,23-05-2025,East,Cabinet,Furniture,6,25673,154038,31621,Amit,Offline
ORD00538,20-08-2025,West,Notebook,Stationery,5,61505,307525,28609,Simran,Online
ORD00539,11-02-2025,West,Notebook,Stationery,1,37328,37328,6094,Arjun,Online
ORD00540,01-03-2025,North,Notebook,Stationery,8,58433,467464,96182,Simran,Offline
ORD00541,13-07-2025,South,Desk,Furniture,6,6798,40788,3752,Karan,Online
ORD00542,07-11-2025,West,Marker,Stationery,13,52254,679302,91685,Amit,Offline
ORD00543,13-11-2025,West,Tablet,Electronics,11,50180,551980,73179,Arjun,Online
ORD00544,21-01-2025,North,Chair,Furniture,13,47708,620204,82155,Amit,Offline
ORD00545,12-01-2025,East,Phone,Electronics,3,49659,148977,27147,Neha,Online
ORD00546,06-05-2025,East,Printer,Electronics,13,17085,222105,33808,Simran,Offline
ORD00547,12-06-2025,South,Marker,Stationery,12,63557,762684,146049,Karan,Online
ORD00548,20-12-2025,West,Cabinet,Furniture,7,5957,41699,6337,Simran,Offline
ORD00549,12-12-2025,West,Notebook,Stationery,14,46950,657300,106485,Neha,Online
ORD00550,08-12-2025,West,Marker,Stationery,13,66158,860054,160123,Simran,Online
ORD00551,08-04-2025,South,Pen,Stationery,7,35634,249438,23636,Amit,Online
ORD00552,07-09-2025,West,Phone,Electronics,12,31903,382836,66532,Amit,Offline
ORD00553,19-01-2025,North,Desk,Furniture,2,43795,87590,7283,Amit,Online
ORD00554,20-12-2025,South,Laptop,Electronics,4,22203,88812,12599,Arjun,Online
ORD00555,13-06-2025,North,Notebook,Stationery,11,30365,334015,69556,Karan,Online
ORD00556,28-04-2025,North,Pen,Stationery,9,45864,412776,58257,Simran,Offline
ORD00557,05-01-2025,West,Cabinet,Furniture,5,25269,126345,16826,Karan,Online
ORD00558,20-03-2025,North,Marker,Stationery,12,44032,528384,62893,Arjun,Offline
ORD00559,29-08-2025,South,Marker,Stationery,14,42285,591990,81124,Neha,Offline
ORD00560,06-06-2025,West,Pen,Stationery,2,41843,83686,8493,Arjun,Online
ORD00561,26-09-2025,South,Phone,Electronics,5,58722,293610,38298,Karan,Online
ORD00562,20-09-2025,East,Notebook,Stationery,2,63066,126132,17285,Arjun,Online
ORD00563,02-03-2025,South,Marker,Stationery,9,29037,261333,39469,Neha,Online
ORD00564,11-11-2025,South,Cabinet,Furniture,12,28265,339180,40072,Arjun,Online
ORD00565,07-01-2025,South,Pen,Stationery,7,29127,203889,22214,Simran,Online
ORD00566,08-05-2025,South,Chair,Furniture,3,61398,184194,24929,Karan,Offline
ORD00567,09-01-2025,North,Marker,Stationery,2,14544,29088,2931,Amit,Online
ORD00568,01-04-2025,North,Printer,Electronics,10,1651,16510,2734,Neha,Offline
ORD00569,23-06-2025,South,Phone,Electronics,11,56138,617518,133833,Arjun,Offline
ORD00570,25-10-2025,South,Tablet,Electronics,7,2209,15463,2796,Arjun,Online
ORD00571,23-07-2025,East,Chair,Furniture,1,30607,30607,4170,Amit,Offline
ORD00572,02-07-2025,South,Phone,Electronics,13,35819,465647,65316,Simran,Offline
ORD00573,08-01-2025,South,Marker,Stationery,13,17225,223925,20275,Arjun,Online
ORD00574,16-08-2025,South,Marker,Stationery,7,8135,56945,5038,Riya,Online
ORD00575,21-07-2025,East,Chair,Furniture,13,13170,171210,21983,Riya,Offline
ORD00576,02-06-2025,South,Desk,Furniture,13,50713,659269,87381,Riya,Offline
